業種,施設名称,施設所在地,緯度,経度
特区民泊,民泊　Ｍａｎ,大阪府大阪市西成区太子１丁目１１番８号,34.64747146,135.5048262
特区民泊,ｎｅｓｔａｙ　ｔｅｒｒａｃｅ　ｈｏｕｓｅ　ｏｓａｋａ　ｔｓｕｔｅｎｋａｋｕ,大阪府大阪市西成区太子１丁目１２番１４号,34.64723173,135.5045872
特区民泊,ＴＲＳ・太子,大阪府大阪市西成区太子１丁目１２番１４号,34.64723173,135.5045872
特区民泊,楓の宿,大阪府大阪市西成区太子１丁目１２番１７号,34.64748185,135.5046106
旅館業,別邸　新今宮,大阪府大阪市西成区太子１丁目１２番１８号,34.6474375,135.5047197
特区民泊,別邸新今宮,大阪府大阪市西成区太子１丁目１２番１８号,34.6474375,135.5047197
特区民泊,ＹＵＭＥ　夢,大阪府大阪市西成区太子１丁目１２番１号１～３Ｆ,34.64732206,135.5049424
特区民泊,太子館,大阪府大阪市西成区太子１丁目１２番２号　１Ｆ２Ｆ,34.6472365,135.5048942
特区民泊,Ｒｅｔｒｅａｔ　Ｔａｉｓｈｉ　旅趣・太子,大阪府大阪市西成区太子１丁目１３番１４号,34.64684593,135.5034846
特区民泊,ＲＥＫ　ＶＩＬＬＡ,大阪府大阪市西成区太子１丁目１３番１４号Ａ・Ｂ号室,34.64684593,135.5034846
特区民泊,通天閣　庵庵,大阪府大阪市西成区太子１丁目１３番１８号,34.64692435,135.5031292
特区民泊,ＥＤＯＷＡ,大阪府大阪市西成区太子１丁目１３番１８号,34.64692435,135.5031292
旅館業,ホテル　ダイヤモンド,大阪府大阪市西成区太子１丁目１３番２１号,34.64712963,135.5031747
特区民泊,谷家「恋海」,大阪府大阪市西成区太子１丁目１３番２８号,34.64704157,135.5036522
特区民泊,ＪＳ暁宅・雲月,大阪府大阪市西成区太子１丁目１３番３－２０１号,34.64674717,135.5040346
特区民泊,ＪＳ暁宅・星雲,大阪府大阪市西成区太子１丁目１３番３－２０２号,34.64674717,135.5040346
特区民泊,ＪＳ暁宅・碧空,大阪府大阪市西成区太子１丁目１３番３－２０３号,34.64674717,135.5040346
特区民泊,ＪＳ暁宅・碧海,大阪府大阪市西成区太子１丁目１３番３‐２０５号,34.64674717,135.5040346
特区民泊,ＪＳ暁宅・雅緻,大阪府大阪市西成区太子１丁目１３番３‐２０６号,34.64674717,135.5040346
特区民泊,ＪＳ暁宅・雅趣,大阪府大阪市西成区太子１丁目１３番３‐２０７号,34.64674717,135.5040346
特区民泊,ＪＳ暁宅・柔風,大阪府大阪市西成区太子１丁目１３番３‐２０８号,34.64674717,135.5040346
旅館業,ビジネスホテル　ウエスト,大阪府大阪市西成区太子１丁目１３番３４号,34.64690466,135.5043478
旅館業,ラッキー２,大阪府大阪市西成区太子１丁目１３番３５号,34.64687335,135.5044408
特区民泊,ＡｋｉｒａＨｏｍｅ　動物園前,大阪府大阪市西成区太子１丁目１３番３５号松屋ハイツ,34.64687335,135.5044408
特区民泊,ＺＥＳＴ　ｓｗｅｅｔ　ｎｔ,大阪府大阪市西成区太子１丁目１３番３号,34.64674717,135.5040346
旅館業,つかさ旅館,大阪府大阪市西成区太子１丁目１３番４号,34.64652886,135.5043161
特区民泊,ＪＳ暁宅・清薫,大阪府大阪市西成区太子１丁目１３番７号,34.64653395,135.5041142
特区民泊,ＪＳ暁宅・桃香,大阪府大阪市西成区太子１丁目１３番８号,34.64656542,135.5039906
特区民泊,ＪＳ暁宅・輕風,大阪府大阪市西成区太子１丁目１３番８号,34.64656542,135.5039906
旅館業,ホテル　アポロ,大阪府大阪市西成区太子１丁目１４番２号,34.64725782,135.5028654
特区民泊,Ｙｕａｎ　Ｈｏｕｓｅ　天王寺,大阪府大阪市西成区太子１丁目１５番１４号,34.64648862,135.5032898
特区民泊,悠々の宿,大阪府大阪市西成区太子１丁目１５番１４号北棟、南棟,34.64648862,135.5032898
特区民泊,ＫＡＫＩ　ＨＯＵＳＥ,大阪府大阪市西成区太子１丁目１５番２２号,34.64664585,135.5034707
特区民泊,ゲストハウス凡,大阪府大阪市西成区太子１丁目１５番２７号,34.64652385,135.5039176
特区民泊,Ｔｈｅ　Ｔｉｐｓｙ　Ｉｎｎ　酔い宿,大阪府大阪市西成区太子１丁目１５番３号盛龍ハイツ　２０１号室・２０２号室・２０３号室,34.64631451,135.5044316
旅館業,うれしの,大阪府大阪市西成区太子１丁目１５番８号,34.64635842,135.5039017
旅館業,ホテル中央セレーネ,大阪府大阪市西成区太子１丁目１番１１号,34.64891739,135.5047874
旅館業,ＨＯＴＥＬ　ＰＩＶＯＴ,大阪府大阪市西成区太子１丁目１番１２号,34.64894884,135.5046587
特区民泊,ＲＯＯＭ　ＦＬＡＫＥ１,大阪府大阪市西成区太子１丁目１番１８号ワカバビル７Ｆ,34.64910114,135.5039719
旅館業,ホテル中央クラウン,大阪府大阪市西成区太子１丁目１番１９号,34.64916636,135.5038694
旅館業,ホテル　みかど,大阪府大阪市西成区太子１丁目２番１１号,34.64807945,135.5046269
旅館業,みかど新館,大阪府大阪市西成区太子１丁目２番１１号,34.64807945,135.5046269
旅館業,ビジネスホテル　パークイン,大阪府大阪市西成区太子１丁目２番１６号,34.64829855,135.5044333
旅館業,ホテル　サンプラザⅡ,大阪府大阪市西成区太子１丁目２番２０号,34.64850827,135.5045298
旅館業,ビジネスホテル　太洋,大阪府大阪市西成区太子１丁目２番２３号,34.64844482,135.5048623
旅館業,ホテル中央ブリッジ,大阪府大阪市西成区太子１丁目２番２４号,34.64820955,135.5050637
旅館業,ＨＯＳＴＥＬ　ＺＯＯ,大阪府大阪市西成区太子１丁目２番２５号,34.64832378,135.5050256
特区民泊,ＭＯＲＩ　ＨＯＴＥＬ,大阪府大阪市西成区太子１丁目２番２６号レンタルハイツ松本,34.64838901,135.5050985
特区民泊,Ｒｏｃｋ　ｒｏｏｔ　Ⅲ,大阪府大阪市西成区太子１丁目２番８号太子１丁目１Ｒマンション,34.6481195,135.5050882
旅館業,ビジネスホテル　スイート,大阪府大阪市西成区太子１丁目２番９号,34.6480398,135.5048871
旅館業,ホテル　太子,大阪府大阪市西成区太子１丁目３番１２号,34.64828191,135.5036664
特区民泊,Ｒｅｔｒｅａｔ　Ｓｈｉｎ－Ｉｍａｍｉｙａ　旅趣・新今宮,大阪府大阪市西成区太子１丁目３番１７号,34.64850593,135.5037477
旅館業,ぴーすはうす幸２,大阪府大阪市西成区太子１丁目３番２号ぴーすはうす幸　２階,34.64849415,135.5043836
旅館業,ぴーすはうす幸３,大阪府大阪市西成区太子１丁目３番２号ぴーすはうす幸　３階,34.64849415,135.5043836
特区民泊,ＳＲ，ＴＡＩＳＨＩ　ＳＴＡＹ２,大阪府大阪市西成区太子１丁目３番２号渡辺ビル２階,34.64849415,135.5043836
旅館業,ホテル　来山,大阪府大阪市西成区太子１丁目３番３号,34.64837462,135.5043296
旅館業,ホテル　東洋,大阪府大阪市西成区太子１丁目３番５号,34.6482729,135.5042895
旅館業,ＮＥＷ　ＷＯＲＬＤ　ＩＮＮ,大阪府大阪市西成区太子１丁目５番６号ＮＥＷ　ＷＯＲＬＤ　ＩＮＮ　１～４階,34.64772777,135.5029765
特区民泊,Ｇｒｏｏｖｙ,大阪府大阪市西成区太子１丁目６番１２号,34.64749456,135.5032676
旅館業,ＨＯＴＥＬ．ＬＩＮＫＳ　動物園前,大阪府大阪市西成区太子１丁目６番１９号,34.64809232,135.5034267
特区民泊,２７３民泊,大阪府大阪市西成区太子１丁目７番１３号,34.64810184,135.5038618
旅館業,ビジネスホテル　ラッキー,大阪府大阪市西成区太子１丁目８番１１号,34.647481,135.5035351
旅館業,ビジネスホテル　ラッキー,大阪府大阪市西成区太子１丁目８番１１号,34.647481,135.5035351
旅館業,ビジネスホテルハナヤ,大阪府大阪市西成区太子１丁目８番１５号,34.64781278,135.5036859
旅館業,ホテル　はまゆう,大阪府大阪市西成区太子１丁目８番６号,34.64724807,135.5037552
旅館業,ヴィラ明治,大阪府大阪市西成区太子１丁目９番１４号１０１．１０２．１０３．１０５．１０６．１０７．１０８号室,34.64769232,135.504234
旅館業,ホテル　中央　オアシス（Ｈｏｔｅｌ　Ｃｈｕｏ　ＯＡＳＩＳ）,大阪府大阪市西成区太子１丁目９番１５号,34.64801346,135.5045044
旅館業,ホテル中央オアシス別館,大阪府大阪市西成区太子１丁目９番１７号,34.64796958,135.5046615
住宅宿泊事業,ー,大阪府大阪市西成区太子２－２－２８,34.6464296,135.5032569
住宅宿泊事業,ー,大阪府大阪市西成区太子２－３－３　１０１,34.64608152,135.5043271
住宅宿泊事業,ー,大阪府大阪市西成区太子２－３－３　１０２,34.64608152,135.5043271
住宅宿泊事業,ー,大阪府大阪市西成区太子２－３－３　２Ｆ,34.64608152,135.5043271
住宅宿泊事業,ー,大阪府大阪市西成区太子２－３－３　３Ｆ,34.64608152,135.5043271
特区民泊,Ｅｔｏｕｐｅ新世界南,大阪府大阪市西成区太子２丁目２番２０号,34.64609283,135.503159
特区民泊,Ｎｏｉｒ新世界南,大阪府大阪市西成区太子２丁目２番２０号,34.64609283,135.503159
特区民泊,月皆景,大阪府大阪市西成区太子２丁目２番２７号,34.64641999,135.5031087
特区民泊,ＥＭＩＴ‐Ｉｎｎ　新今宮,大阪府大阪市西成区太子２丁目２番２８号,34.6464296,135.5032569
特区民泊,富士矢　ＧＯ　ＳＰＡＣＥ　ＤＡＹ,大阪府大阪市西成区太子２丁目２番２８号,34.6464296,135.5032569
特区民泊,晴１０１,大阪府大阪市西成区太子２丁目２番２８号１０１,34.6464296,135.5032569
特区民泊,晴２０１,大阪府大阪市西成区太子２丁目２番２８号２０１,34.6464296,135.5032569
特区民泊,晴３０１、４０１,大阪府大阪市西成区太子２丁目２番２８号３０１・４０１,34.6464296,135.5032569
特区民泊,【福源閣】太子２－２－２９,大阪府大阪市西成区太子２丁目２番２９号,34.64623965,135.5033429
特区民泊,尋語,大阪府大阪市西成区太子２丁目２番２９号,34.64623965,135.5033429
特区民泊,晏居,大阪府大阪市西成区太子２丁目２番２９号,34.64623965,135.5033429
特区民泊,悦居,大阪府大阪市西成区太子２丁目２番２９号,34.64623965,135.5033429
特区民泊,夢泊新世界,大阪府大阪市西成区太子２丁目２番２９号,34.64623965,135.5033429
特区民泊,太閤,大阪府大阪市西成区太子２丁目２番２９号,34.64623965,135.5033429
特区民泊,尋語,大阪府大阪市西成区太子２丁目２番２９号,34.64623965,135.5033429
特区民泊,晏居,大阪府大阪市西成区太子２丁目２番２９号,34.64623965,135.5033429
特区民泊,Ｑｕｅｅｎ’ｓ　Ｈｏｕｓｅ,大阪府大阪市西成区太子２丁目２番３０号　（１階）,34.6463804,135.5034543
特区民泊,Ｑｕｅｅｎ’ｓ　Ｈｏｕｓｅ,大阪府大阪市西成区太子２丁目２番３０号　（２，３，４階）,34.6463804,135.5034543
特区民泊,ＱＵＥＥＮＳ　ＰＡＲＫ　ＣＫ　,大阪府大阪市西成区太子２丁目２番３２号ＱＵＥＥＮＳ　ＰＡＲＫ　ＣＫ　（２０１・２０２・２０３・２０４・２０５・３０１・３０２・３０４・３０５・３０６・４０１・４０２・４０３・４０４・４０５・４０６・５０１・５０５・５０６・６０１・６０２・６０４・６０５・６０６・７０６）,34.64618619,135.5036003
特区民泊,ＱＵＥＥＮＳ　ＰＡＲＫ　ＣＫ　,大阪府大阪市西成区太子２丁目２番３２号ＱＵＥＥＮＳ　ＰＡＲＫ　ＣＫ　３０２・４０１,34.64618619,135.5036003
特区民泊,ＱＵＥＥＮＳ　ＰＡＲＫ　ＣＫ　３０３,大阪府大阪市西成区太子２丁目２番３２号ＱＵＥＥＮＳ　ＰＡＲＫ　ＣＫ　３０３,34.64618619,135.5036003
特区民泊,ＱＵＥＥＮＳ　ＰＡＲＫ　ＣＫ　５０３,大阪府大阪市西成区太子２丁目２番３２号ＱＵＥＥＮＳ　ＰＡＲＫ　ＣＫ　５０３,34.64618619,135.5036003
特区民泊,ＱＵＥＥＮＳ　ＰＡＲＫ　ＣＫ　６０１,大阪府大阪市西成区太子２丁目２番３２号ＱＵＥＥＮＳ　ＰＡＲＫ　ＣＫ　６０１,34.64618619,135.5036003
特区民泊,ＱＵＥＥＮＳ　ＰＡＲＫ　ＣＫ,大阪府大阪市西成区太子２丁目２番３２号ＱＵＥＥＮＳ　ＰＡＲＫ　ＣＫ　７０３・７０４・７０５,34.64618619,135.5036003
特区民泊,ＱＵＥＥＮＳ　ＰＡＲＫ　ＣＫ,大阪府大阪市西成区太子２丁目２番３２号クイーンズ・パーク　ＣＫ（２０１・２０２・２０３・２０４・２０５・３０１・３０２・３０３・３０４・３０５・３０６・４０１・４０２・４０３・４０４・４０５・４０６・５０１・５０３・５０５・５０６・６０１・６０２・６０４・６０５・６０６・７０３・７０４・７０５・７０６号室）,34.64618619,135.5036003
特区民泊,クイーンズパークＣＫ,大阪府大阪市西成区太子２丁目２番３２号クイーンズパークＣＫ　２０６・５０２・５０４・６０３,34.64618619,135.5036003
特区民泊,クイーンズパークＣＫ,大阪府大阪市西成区太子２丁目２番３２号クイーンズパークＣＫ２０６・５０２・５０４・６０３,34.64618619,135.5036003
特区民泊,ルーフヴィラ新今宮,大阪府大阪市西成区太子２丁目３番１１号,34.64544861,135.5037669
特区民泊,ＳＲ，ＴＡＩＳＨＩ　ＳＴＡＹ,大阪府大阪市西成区太子２丁目３番１６－２階,34.64548574,135.5035812
特区民泊,ＨＳＴＡＹ　動物園前,大阪府大阪市西成区太子２丁目３番１６号,34.64548574,135.5035812
特区民泊,松風里,大阪府大阪市西成区太子２丁目３番１６号１階～３階,34.64548574,135.5035812
特区民泊,ＭＴ　Ｈｏｕｓｅ　太子,大阪府大阪市西成区太子２丁目３番１９号,34.64562311,135.5033463
特区民泊,ＧＴ　ＨＯＵＳＥ,大阪府大阪市西成区太子２丁目３番１９号,34.64562311,135.5033463
特区民泊,ＧＴ　ＨＯＵＳＥ,大阪府大阪市西成区太子２丁目３番１９号,34.64562311,135.5033463
特区民泊,Ｃｅｎｔｒａｌ　Ｃｉｔｙ　Ｓｕｉｔｅｓ　Ｔａｉｓｈｉｃｈｏ,大阪府大阪市西成区太子２丁目３番１９号１階・２階,34.64562311,135.5033463
特区民泊,葉ノ暁,大阪府大阪市西成区太子２丁目３番２０号,34.64553874,135.5031742
特区民泊,太子２丁目４－１０,大阪府大阪市西成区太子２丁目４番１０号太子２丁目４－１０,34.64521634,135.5029741
特区民泊,千尋　暖,大阪府大阪市西成区太子２丁目４番１４号アメニティ今池　８Ｆ,34.64541443,135.5029141
特区民泊,千尋　華,大阪府大阪市西成区太子２丁目４番１４号アメニティ今池２Ｆ,34.64541443,135.5029141
旅館業,竹ノ家旅館,大阪府大阪市西成区太子２丁目４番２０号,34.64527468,135.5034288
住宅宿泊事業,ー,大阪府大阪市西成区中開１－３－２８－３０３号,34.65227615,135.4938247
特区民泊,今宮ゲストハウス,大阪府大阪市西成区中開１丁目３番１８号２Ｆ,34.65167526,135.4935251
特区民泊,ＤＣ桜の苑ＨＯＴＥＬ,大阪府大阪市西成区中開１丁目３番１９号ＤＣ桜の苑ＨＯＴＥＬ,34.65180124,135.4935375
特区民泊,ＯＰ　ＴＯＷＥＲ　Ⅲ,大阪府大阪市西成区中開１丁目３番２８号ウィン・ランス　１Ａ、２Ａ、２Ｂ、２Ｄ、３Ｂ、４Ａ、４Ｄ、５Ｂ、６Ａ、６Ｂ、７Ａ、７Ｂ,34.65227615,135.4938247
旅館業,Ｈａｍｍｏｃｋ　Ｈｏｕｓｅ　Ｏｓａｋａハンモック　ハウス　オオサカ,大阪府大阪市西成区中開２丁目１番３号１～２階,34.65230038,135.4934852
特区民泊,桜花の御墅,大阪府大阪市西成区中開２丁目４番１５号桜花の御墅　１階Ａ号室、２階Ｂ号室、３階Ｃ号室、Ｄ号室,34.65243052,135.4918244
特区民泊,Ｅｘｓａｉｓｏｎ　Ｈｏｕｓｅ　Ｉｍａｍｉｙａ,大阪府大阪市西成区中開２丁目５番４号ハイツちとう　１階１０１・１０２　２階２０１・２０２,34.65243846,135.4915312
旅館業,ＴＨＧミトリー,大阪府大阪市西成区中開３丁目１番１号ＴＨＧビル１階,34.65199829,135.4901874
住宅宿泊事業,ー,大阪府大阪市西成区潮路１－４－２７　パークサイドＭ　２０２,34.6369553,135.4933382
住宅宿泊事業,ー,大阪府大阪市西成区潮路１－４－２７　パークサイドＭ　２０３,34.6369553,135.4933382
住宅宿泊事業,ー,大阪府大阪市西成区潮路１－４－２７　パークサイドＭ　２０５,34.6369553,135.4933382
住宅宿泊事業,ー,大阪府大阪市西成区潮路１－４－２７　パークサイドＭ　３０３,34.6369553,135.4933382
住宅宿泊事業,ー,大阪府大阪市西成区潮路１－４－２７　パークサイドＭ　３０６,34.6369553,135.4933382
住宅宿泊事業,ー,大阪府大阪市西成区潮路１－４－２７　パークサイドＭ　４０３,34.6369553,135.4933382
住宅宿泊事業,ー,大阪府大阪市西成区潮路１－４－２７　パークサイドＭ　４０５,34.6369553,135.4933382
住宅宿泊事業,ー,大阪府大阪市西成区潮路１－４－２７　パークサイドＭ　４０６,34.6369553,135.4933382
住宅宿泊事業,ー,大阪府大阪市西成区潮路１－４－２７　パークサイドＭ　４０７,34.6369553,135.4933382
住宅宿泊事業,ー,大阪府大阪市西成区潮路１－４－２７パークサイドＭ２０４号,34.6369553,135.4933382
住宅宿泊事業,ー,大阪府大阪市西成区潮路１－４－２７パークサイドＭ３０２号,34.6369553,135.4933382
住宅宿泊事業,ー,大阪府大阪市西成区潮路１－４－２７パークサイドＭ３０５号,34.6369553,135.4933382
住宅宿泊事業,ー,大阪府大阪市西成区潮路１－４－２７パークサイドＭ３０７号,34.6369553,135.4933382
住宅宿泊事業,ー,大阪府大阪市西成区潮路１－４－２７パークサイドＭ５０５号,34.6369553,135.4933382
住宅宿泊事業,ー,大阪府大阪市西成区潮路１－８－１　シャルマンコーポネイビー３０３,34.63594769,135.4935704
住宅宿泊事業,ー,大阪府大阪市西成区潮路１－８－１　シャルマンコーポネイビー６０１,34.63594769,135.4935704
住宅宿泊事業,ー,大阪府大阪市西成区潮路１－８－１シャルマンコーポネイビー４０２,34.63594769,135.4935704
住宅宿泊事業,ー,大阪府大阪市西成区潮路１－８－１シャルマンコーポネイビー７０３,34.63594769,135.4935704
特区民泊,清風宿,大阪府大阪市西成区潮路１丁目１０番１８号,34.63499404,135.4934295
特区民泊,むつみ庵　潮路,大阪府大阪市西成区潮路１丁目１０番２０号むつみ庵　潮路,34.63519842,135.4934949
特区民泊,Ｃｏｍｐａｓｓ,大阪府大阪市西成区潮路１丁目１番１３号ＩＮＦＩＮＩＸＶＩキシノサト101.103.201.202.205.301.302.305.401.402.403.405.502.503.505.601.602.603.605.701.702.703.705,34.63742614,135.4938326
特区民泊,Ｂｉｊｏｕ　Ｓｕｉｔｅｓ　ＡＩ,大阪府大阪市西成区潮路１丁目１番２３号　２－６Ｆ,34.63783024,135.494504
特区民泊,Ｔｈｅ　Ｐｅａｋ　Ｔｅｎｇａｃｈａｙａ,大阪府大阪市西成区潮路１丁目１番３号Ｔｈｅ　Ｐｅａｋ　Ｔｅｎｇａｃｈａｙａ　２０１・２０２・２０３・２０４・３０１・３０２・３０３・３０５・４０１・４０２・４０３・４０４・４０５・５０１・５０２・５０４・５０５・６０２・６０３・６０４・６０５・７０１・７０２・７０３・７０４・７０５・８０２・８０３・９０１・９０２,34.63758166,135.4945827
特区民泊,ｕ－ｈｅｉｍ　Ｏｓａｋａ　Ｔｅｎｇａｃｈａｙａ,大阪府大阪市西成区潮路１丁目１番３号Ｔｈｅ　Ｐｅａｋ　Ｔｅｎｇａｃｈａｙａ　４０５,34.63758166,135.4945827
特区民泊,大阪天下茶屋ｓｔｙｌ．９０,大阪府大阪市西成区潮路１丁目１番３号Ｔｈｅ　Ｐｅａｋ　Ｔｅｎｇａｃｈａｙａ　９０１,34.63758166,135.4945827
特区民泊,ＣＨＥＣＫ　ＩＮ　ＯＳＡＫＡ,大阪府大阪市西成区潮路１丁目１番３号ＴＨＥ　ＰＥＡＫ　ＴＥＮＧＡＣＨＡＹＡ３０６号室,34.63758166,135.4945827
特区民泊,Ｃｈａｙａｃｈａｙａ,大阪府大阪市西成区潮路１丁目１番３号Ｔｈｅ　Ｐｅａｋ　Ｔｅｎｇａｃｈａｙａ３階３０５号室,34.63758166,135.4945827
特区民泊,１２３ＨＯＵＳＥ,大阪府大阪市西成区潮路１丁目１番３号Ｔｈｅ　Ｐｅａｋ　Ｔｅｎｇａｃｈａｙａ６０４号室,34.63758166,135.4945827
特区民泊,ａｍｂｅｒ,大阪府大阪市西成区潮路１丁目１番３号Ｔｈｅ　Ｐｅａｋ　Ｔｅｎｇａｃｈａｙａ６０５号室,34.63758166,135.4945827
特区民泊,Ｔｈｅ　Ｐｅａｋ　Ｔｅｎｇａｃｈａｙａ,大阪府大阪市西成区潮路１丁目１番３号Ｔｈｅ　Ｐｅａｋ　Ｔｅｎｇａｃｈａｙａ７０１,34.63758166,135.4945827
特区民泊,ＢＩＪＯＵ　ＳＵＩＴＥＳ　ＷＩＬＬ,大阪府大阪市西成区潮路１丁目２番３０号,34.63766038,135.4933558
特区民泊,ＪＳ暁宅・霜月,大阪府大阪市西成区潮路１丁目２番３０号,34.63766038,135.4933558
特区民泊,慧橋日本　Ｓｐａ　Ｒｅｓｏｒｔ－Ｔｅｎｇａ３,大阪府大阪市西成区潮路１丁目２番３０号,34.63766038,135.4933558
特区民泊,ｏａｓｉｓ　ｎａｎｉｗａ,大阪府大阪市西成区潮路１丁目３番１８号,34.63667201,135.4926575
特区民泊,ＨＡＲＵＫＡ　～葵～,大阪府大阪市西成区潮路１丁目３番１号,34.63727579,135.4929726
特区民泊,延年　御館（のぶとし　みたち）（Ｎｏｂｕｔｏｓｈｉ　Ｍｉｔａｃｈｉ）,大阪府大阪市西成区潮路１丁目３番２４号,34.63717962,135.4925752
特区民泊,Ｊ＆Ｓ　Ｌｏｄｇｅ,大阪府大阪市西成区潮路１丁目３番２４号,34.63717962,135.4925752
特区民泊,Ｆｒａｎｋｉｅ　Ｉｎｎ,大阪府大阪市西成区潮路１丁目３番２４号,34.63717962,135.4925752
特区民泊,四季の旅,大阪府大阪市西成区潮路１丁目３番４号,34.63702384,135.4928836
特区民泊,和盛拾光,大阪府大阪市西成区潮路１丁目３番４号,34.63702384,135.4928836
特区民泊,和盛拾光,大阪府大阪市西成区潮路１丁目３番４号１Ｆ、２Ｆ,34.63702384,135.4928836
特区民泊,Ｒ　天下茶屋　ＴＯＭＯ,大阪府大阪市西成区潮路１丁目４番２８号,34.63697958,135.493113
特区民泊,茶屋,大阪府大阪市西成区潮路１丁目４番３号Ｎｕ岸里駅前　１０２号室,34.63705347,135.4937105
特区民泊,Ｆｅｌｉｚ岸里,大阪府大阪市西成区潮路１丁目７番１１号Ｆｅｌｉｚ岸里　５階５０１号室,34.63535755,135.4938931
特区民泊,シャルマンコーポネイビー,大阪府大阪市西成区潮路１丁目８番１号シャルマンコーポネイビー３０２,34.63594769,135.4935704
特区民泊,ＳＵＲＦ‐Ｉｎｎ　天下茶屋Ⅱ,大阪府大阪市西成区潮路１丁目８番１号シャルマンコーポネイビー３０３号室、６０１号室,34.63594769,135.4935704
特区民泊,ＥＭＩＴ‐Ｉｎｎ　天下茶屋,大阪府大阪市西成区潮路１丁目８番１号シャルマンコーポネイビー４０２号室,34.63594769,135.4935704
特区民泊,ＳＵＲＦ－Ｉｎｎ　天下茶屋　　,大阪府大阪市西成区潮路１丁目８番１号シャルマンコーポネイビー４０４号室、６０３号室,34.63594769,135.4935704
特区民泊,楓の部屋,大阪府大阪市西成区潮路２丁目１０番１３号,34.63638533,135.4920412
旅館業,ＮＡＭＩＹＡ,大阪府大阪市西成区潮路２丁目１０番２号,34.63643515,135.492336
特区民泊,栖屋　ｗｅｓｔ　ｈｏｕｓｅ,大阪府大阪市西成区潮路２丁目１０番４号,34.6362621,135.492487
特区民泊,ｖｉｌｌａ　ｈｉｍａｗａｒｉ,大阪府大阪市西成区潮路２丁目１１番１４号,34.63639701,135.4914634
特区民泊,Ｓａｋｕｒａ　Ｈｏｍｅ,大阪府大阪市西成区潮路２丁目１１番１４号,34.63639701,135.4914634
特区民泊,香香閣,大阪府大阪市西成区潮路２丁目１１番５号,34.63616816,135.4917812
旅館業,奏～ＫＡＮＡＤＥ　ＨＯＵＳＥ～,大阪府大阪市西成区潮路２丁目１２番１４号,34.63647279,135.4907885
特区民泊,古月庭,大阪府大阪市西成区潮路２丁目１２番２３号,34.63678604,135.4911879
旅館業,ゲストハウスＫＡＮＧ,大阪府大阪市西成区潮路２丁目１２番５号,34.63638417,135.4912215
特区民泊,来来居　天下茶屋,大阪府大阪市西成区潮路２丁目１４番２４号,34.63605172,135.4916247
特区民泊,楽遊Ｔａｎｏｓｈｉｉｙａ,大阪府大阪市西成区潮路２丁目１５番１５号,34.63580836,135.4919746
特区民泊,澄?,大阪府大阪市西成区潮路２丁目１５番１５号,34.63580836,135.4919746
特区民泊,鶴ＩＮＮ　潮路荘,大阪府大阪市西成区潮路２丁目１５番１８号,34.63608861,135.4920266
特区民泊,渦潮,大阪府大阪市西成区潮路２丁目１５番１８号,34.63608861,135.4920266
旅館業,鶴ＩＮＮ－和雲,大阪府大阪市西成区潮路２丁目１６番３号,34.63536985,135.492614
特区民泊,鶴ＩＮＮ－和雲,大阪府大阪市西成区潮路２丁目１６番３号,34.63536985,135.492614
特区民泊,楽園の家Ⅲ,大阪府大阪市西成区潮路２丁目１番１６号,34.637512,135.4914817
特区民泊,ＲＡＹＳ　ＳＴＡＹ,大阪府大阪市西成区潮路２丁目１番２４号ソレイユやしき　２Ｆ,34.63787217,135.491512
特区民泊,Ｊｏｙ　Ｈｏｍｅ,大阪府大阪市西成区潮路２丁目１番２９号,34.63786373,135.4920559
特区民泊,ＳＷＥＥＴ　ＶＩＬＬＡ　ＨＡＫＵ　ＳＨＩＯＪＩ,大阪府大阪市西成区潮路２丁目１番３０号,34.63773417,135.4921655
特区民泊,雅舎,大阪府大阪市西成区潮路２丁目２番７号,34.63719485,135.4921752
特区民泊,潮路～庭,大阪府大阪市西成区潮路２丁目３番１９号,34.63739018,135.4916561
特区民泊,Ｂ＆Ｂ　ＴＥＮＫＡ,大阪府大阪市西成区潮路２丁目３番１９号,34.63739018,135.4916561
特区民泊,Ｒ＆Ｄ　ＧＡＲＤＥＮ,大阪府大阪市西成区潮路２丁目３番１９号,34.63739018,135.4916561
特区民泊,天下茶屋２３８Ｈｏｓｔｅｌ,大阪府大阪市西成区潮路２丁目３番８号,34.6371569,135.4916517
旅館業,Ｃｏｚｙ　Ｇｕｅｓｔｈｏｕｓｅ,大阪府大阪市西成区潮路２丁目４番３３号,34.63772958,135.4904229
特区民泊,Ｔｈｅ　Ｖｉｌｌａ　Ｔｅｎｇａｃｈａｙａ,大阪府大阪市西成区潮路２丁目４番３７号,34.63762445,135.4909179
特区民泊,階～ｋｉｚａｈａｓｈｉ～　ｓｏｕｔｈ　Ｏｓａｋａ,大阪府大阪市西成区潮路２丁目４番３７号１～４Ｆ,34.63762445,135.4909179
特区民泊,ＴＲＳ・潮壹（ＴＲＳ・ＳＨＩＯＩＣＨＩ）１０１号室,大阪府大阪市西成区潮路２丁目４番３７号１０１号室,34.63762445,135.4909179
特区民泊,ＴＲＳ・潮壹（ＴＲＳ・ＳＨＩＯＩＣＨＩ）１０２号室,大阪府大阪市西成区潮路２丁目４番３７号１０２号室,34.63762445,135.4909179
特区民泊,鶴ＩＮＮ－朝和居,大阪府大阪市西成区潮路２丁目４番４０号,34.63755804,135.4911042
